PMID	PMCID	TITLE	DOI
32281368		War on Terror Cells: Strategies to Eradicate "Novel Coronavirus" Effectively.	
32239459	PMC7110984	Warning Against the Use of Anti-Inflammatory Medicines to Cure COVID-19: Building Castles in the Air.	
32169616		Washing our hands of the problem.	
32171754		Washing our hands of the problem.	
32243299		Waste Not, Want Not: The Re-Usability of N95 Masks.	
32303403	PMC7152884	Ways of Protecting Religious Older Adults from the Consequences of COVID-19.	
32246185		We Asked the Experts: Covid-19 Outbreak: Is There Still a Place for Scheduled Surgery? "Reflection from Pathophysiological Data".	
32284797	PMC7136682	We have to write and share valid and reliable information on COVID-19.	
32188308		We Need Strong Public Health Care to Contain the Global Corona Pandemic.	
32299988		We should err on side of caution with Covid-19 advice.	
32279351		We urgently need guidelines for managing COVID-19 in children with comorbidities.	
32223707		We're in this together: helping veterinarians navigate COVID-19.	
32301957		Weak Induction of Interferon Expression by SARS-CoV-2 Supports Clinical Trials of Interferon Lambda to Treat Early COVID-19.	
32260436		Wearable Cardiorespiratory Monitoring Employing a Multimodal Digital Patch Stethoscope: Estimation of ECG, PEP, LVETand Respiration Using a 55 mm Single-Lead ECG and Phonocardiogram.	10.1007/s00259-020-04820-z
32275090		Weathering the pandemic: How the Caribbean Basin can use viral and environmental patterns to predict, prepare and respond to COVID-19.	
32150752		Web Exclusive. Annals On Call - Understanding the Spread of COVID-19.	
32301647		Well-aerated Lung on Admitting Chest CT to Predict Adverse Outcome in COVID-19 Pneumonia.	
32289549	PMC7151286	What are the factors influencing the COVID-19 outbreak in Latin America?	
32151334		What are the risks of COVID-19 infection in pregnant women?	
32081700		What are we doing in the dermatology outpatient department amidst the raging of the 2019 novel coronavirus?	10.1007/s10072-020-04391-9
32144097	PMC7101177	What can early Canadian experience screening for COVID-19 teach us about how to prepare for a pandemic?	
32270314		What can European radiologists learn from the outbreak of COVID-19 in China? A discussion with a radiologist from Wuhan.	
32298970	PMC7139255	What can we do for people exposed to multiple traumatic events during the coronavirus pandemic?	
32203360		What China's coronavirus response can teach the rest of the world.	
32220020		What dermatologists could do to cope with the novel coronavirus (SARS-CoV-2): a dermatologist's perspective from China.	
32301692		What do urologists need to know: Diagnosis, treatment, and follow-up during COVID-19 pandemic.	
32237190		WHAT DOES ANDROGENETIC ALOPECIA HAVE TO DO WITH COVID-19? AN INSIGHT INTO A POTENTIAL NEW THERAPY.	
32273180	PMC7136874	What Does COVID-19 Mean for the Pathology-Urology Interaction?	
32295153		What Does Plant-Based Vaccine Technology Offer to the Fight against COVID-19?	
32167533		What Does the Coronavirus Disease 2019 (COVID-19) Mean for Families?	
32164708	PMC7069035	What further should be done to control COVID-19 outbreaks in addition to cases isolation and contact tracing measures?	
32035269		What goes on board aircraft? Passengers include Aedes, Anopheles, 2019-nCoV, dengue, Salmonella, Zika, et al.	
32287789	PMC7127807	What happens next?	
32174055		What Is Needed to Make Interventional Radiology Ready for COVID-19? Lessons from SARS-CoV Epidemic.	
32285338		What Is the Appropriate Use of Laparoscopy over Open Procedures in the Current COVID-19 Climate?	
32299779		What Is the Role of Angiotensin-Converting Enzyme 2 (ACE2) in COVID-19 Infection in Hypertensive Patients With Diabetes?	
32251716	PMC7129715	What is the role of rheumatologists in the era of COVID-19?	
32035538		What next for the coronavirus response?	
32259190		What Other Countries Can Learn From Italy During the COVID-19 Pandemic.	
32197957		What Should Gastroenterologists and Patients Know About COVID-19?	
32229286		What Should Palliative Care's Response be to the COVID-19 Epidemic?	
32218546		What the cruise-ship outbreaks reveal about COVID-19.	
32242087		What the stock market tells us about the post-COVID-19 world.	
32035533		What to do next to control the 2019-nCoV epidemic?	
32239781		What use are words at a time like this?	
32144591	PMC7090746	What we do when a COVID-19 patient needs an operation: operating room preparation and guidance.	
32279977	PMC7118658	What We Know So Far (As of March 26, 2020) About COVID-19-An MRT Point of View.	
32139372	PMC7081812	What we know so far: COVID-19 current clinical knowledge and research.	
32303496		What's happening in covid-19 ICUs? An intensive care doctor answers some common questions.	
32271211		What's Important: Facing Fear in the Time of COVID-19.	
32287087		What's Important: Redeployment of the Orthopaedic Surgeon During the COVID-19 Pandemic: Perspectives from the Trenches.	
32271209		What's Important: Weathering the COVID-19 Crisis: Time for Leadership, Vigilance, and Unity.	
32282413		What's Important: What Is Our Role in the COVID-19 Pandemic?	
32282428		What's Old is New! Similarities Between SARS-CoV-2 and HIV.	
32243612		WhatsApp messenger as a teledermatology tool during coronavirus disease (COVID-19): From Bedside to Phone-side.	
32304928	PMC7152880	When basic supplies are missing, what to do? Specific demands of the local street population in times of coronavirus - a concern of social psychiatry.	
32273583		When COVID-19 meets centralized, personalized power.	
32240291		When Epidemics Collide: Coronavirus Disease 2019 (COVID-19) and the Opioid Crisis.	
32302817	PMC7152886	When health professionals look death in the eye: the mental health of professionals who deal daily with the 2019 coronavirus outbreak.	
32234091		When infection prevention enters the temple: Intergenerational social distancing and COVID-19.	
32257174	PMC7125416	When will the battle against novel coronavirus end in Wuhan: A SEIR modeling analysis.	
32159254		Where are we now with COVID-19?	
32108071		Where did SARS-CoV-2 come from?	
32304508		Where to buy face masks? Survey of applications using Taiwan's open data in the time of COVID-19.	
32304800	PMC7158769	Which intravascular access should we use in patients with suspected/confirmed COVID-19?	
32154288	PMC7036635	Which lessons shall we learn from the 2019 novel coronavirus outbreak?	
32276097	PMC7141477	Which Melbourne metropolitan areas are vulnerable to COVID-19 based on age, disability and access to health services? Using spatial analysis to identify service gaps and inform delivery.	
32191675		WHO Declares COVID-19 a Pandemic.	
32192278		WHO IHR Emergency Committee for the COVID-19 Outbreak.	
32222188		WHO launches crowdfund for COVID-19 response.	
32205399		WHO must prioritise the needs of older people in its response to the covid-19 pandemic.	
32234957		WHO must prioritise the needs of older people in its response to the covid-19 pandemic.	
32298464		Whole body point of care ultrasound for COVID-19: a multi-system approach to a multi-system disease.	
32265007	PMC7140597	Whole genome and phylogenetic analysis of two SARS-CoV-2 strains isolated in Italy in January and February 2020: additional clues on multiple introductions and further circulation in Europe.	
32277018		Whose life to save? Scarce resources allocation in the COVID-19 outbreak.	
32282057		Why am I, as a Geriatric Medicine Fellow with Symptoms, Unable to Get Tested for COVID-19 While Politicians, Oil Executives, and NBA Players Are?	
32293875		Why are lopinavir and ritonavir effective against the newly emerged Coronavirus 2019?: Atomistic insights into the inhibitory mechanisms.	
32244166		Why are pregnant women susceptible to COVID-19? An immunological viewpoint.	10.1016/S1473-3099(20)30293-0
32273624		Why daily death tolls have become unusually important in understanding the coronavirus pandemic.	10.1016/S1473-3099(20)30295-4
32275804		Why does Japan have so few cases of COVID19?	10.1016/S1473-3099(20)30297-8
32283099		Why does SARS-CoV-2 invade the gastrointestinal epithelium?	10.1016/S1470-2045(20)30230-8
32157230		Why does the coronavirus spread so easily between people?	10.1016/S2468-1253(20)30118-7
32297931		Why health promotion matters to the COVID-19 pandemic, and vice versa.	10.1016/S2213-2600(20)30177-6
32247329		Why inequality could spread COVID-19.	10.1016/S2213-2600(20)30172-7
32212348		Why is COVID-19 so mild in children?	10.1016/S2352-3018(20)30111-9
32289100	PMC7104073	Why is it difficult to accurately predict the COVID-19 epidemic?	10.1016/j.jacr.2020.03.025
32225995		Why Italian ENT physicians should be aware of SARS-CoV-2.	10.1016/j.drudis.2020.04.005
32265541		Why measles deaths are surging - and coronavirus could make it worse.	10.1016/S0140-6736(20)30869-2
32266703		Why Only Test Symptomatic Patients? Consider Random Screening for COVID-19.	10.1016/S0140-6736(20)30868-0
32236983		Why the immune system fails to mount an adaptive immune response to a Covid -19 infection.	10.1016/S2215-0366(20)30168-1
32287808	PMC7130841	Why the WHO won't use the p-word.	
32290839	PMC7154566	Why tocilizumab could be an effective treatment for severe COVID-19?	10.1016/j.ajog.2020.04.012
32304612		Why we should not stop giving aspirin to pregnant women during the COVID-19 pandemic.	10.1016/j.jhin.2020.04.020
32142226		Why Your Rural Patients May Know More About Coronavirus Than You.	10.1016/j.jhin.2020.04.005
32241833	PMC7113798	Will children reveal their secret? The coronavirus dilemma.	10.1016/j.cgh.2020.04.028
32271624		Will Complement Inhibition be the New Target in Treating COVID-19 Related Systemic Thrombosis?	10.1016/j.tmaid.2020.101671
32196700		Will COVID-19 be a litmus test for post-Ebola Sub-Saharan Africa?	10.1016/j.cmi.2020.04.012
32275667	PMC7147803	Will COVID-19 become the next neglected tropical disease?	10.1016/j.cmi.2020.04.010
32199074		Will COVID-19 generate global preparedness?	10.1016/j.phrs.2020.104832
32303741		Will COVID-19 infection be less severe in ulcerative colitis than in Crohn's patients due to a lower rate of smokers?	10.1016/j.chest.2020.04.010
32287798	PMC7130662	Will heat kill the coronavirus?	
32250170		Will plant-made biopharmaceuticals play a role in the fight against COVID-19?	10.1016/j.jacc.2020.04.013
32288230	PMC7138154	Will the COVID-19 pandemic make us reconsider the relevance of short food supply chains and local productions?	10.1016/j.resuscitation.2020.04.014
32240830		Will the quality of research remain the same during the COVID-19 pandemic?	10.1016/j.ijid.2020.03.049
32303372	PMC7142673	Will the status of infection prevention and control (IPC) professionals be improved in the context of COVID-19?	
32174068	PMC7073318	Will the Third Wave of Coronavirus Disease 2019 Really Come in Korea?	10.1016/j.bbi.2020.04.031
32303697		Will we see protection or reinfection in COVID-19?	10.1016/j.ijsu.2020.03.083
32217707		With COVID-19, modeling takes on life and death importance.	10.1016/j.pdpdt.2020.101765
32303732		Withholding funding from the World Health Organization is wrong and dangerous, and must be reversed.	10.1016/j.psychres.2020.112939
32301752		Women and children first: the need for ringfencing during the COVID-19 pandemic.	
32255222		Work stress among Chinese nurses to support Wuhan for fighting against the COVID-19 epidemic.	
32286552		Working in isolation to find a cure for COVID-19.	
32292256	PMC7102609	Working through the COVID-19 outbreak: Rapid review and recommendations for MSK and allied heath personnel.	10.1016/j.intimp.2020.106504
32184199		Working together to contain and manage COVID-19.	10.1016/j.ijheh.2020.113520
32112977	PMC7105032	World Health Organization declares global emergency: A review of the 2019 novel coronavirus (COVID-19).	10.1016/j.ejca.2020.03.023
32209384		Wuhan and Hubei COVID-19 mortality analysis reveals the critical role of timely supply of medical resources.	
32099716	PMC7031771	Wuhan coronavirus (2019-nCoV): The need to maintain regular physical activity while taking precautions.	10.1016/j.jcv.2020.104360
32111295		Wuhan novel coronavirus (COVID-19): why global control is challenging?	10.1016/j.jcv.2020.104358
